archive_date,adult_child,speciality,wait_0_6m,wait_6_12m,wait_12_18m,wait_18m_plus,total_waiting,Year,Month,pct_over_12m
31/10/2024,Adult,Paed Cardiology,11,11,0,0,22,2024,10,0
31/10/2024,Adult,Otolaryngology (ENT),21047,8772,3317,2604,35739,2024,10,16.5673354
31/10/2024,Adult,Paediatric Neurology,4,4,13,14,35,2024,10,77.14285714
31/10/2024,Adult,Ophthalmology,17646,7047,4362,5382,34437,2024,10,28.29514766
31/10/2024,Adult,Oncology,680,10,4,2,696,2024,10,0.862068966
31/10/2024,Adult,Neurosurgery,4269,2906,1359,2721,11255,2024,10,36.25055531
31/10/2024,Adult,Neurology,11237,5653,2770,2430,22090,2024,10,23.54006338
31/10/2024,Adult,Nephrology,2884,793,215,166,4058,2024,10,9.388861508
31/10/2024,Adult,Microbiology,20,0,0,0,20,2024,10,0
31/10/2024,Adult,Metabolic Medicine,117,11,2,2,132,2024,10,3.03030303
31/10/2024,Adult,Maxillo-Facial,2174,229,102,59,2564,2024,10,6.27925117
31/10/2024,Adult,Orthopaedics,38837,15759,6073,3423,64093,2024,10,14.81597054
28/11/2024,Child,Otolaryngology (ENT),4402,2807,740,541,8490,2024,11,15.08833922
28/11/2024,Child,Orthopaedics,1331,414,187,371,2302,2024,11,24.23979149
28/11/2024,Child,Ophthalmology,1818,728,407,475,3428,2024,11,25.72928821
28/11/2024,Child,Maxillo-Facial,267,37,5,9,317,2024,11,4.416403785
28/11/2024,Child,Immunology,231,86,28,27,372,2024,11,14.78494624
28/11/2024,Child,Gynaecology,322,143,64,2,531,2024,11,12.42937853
28/11/2024,Child,General Surgery,837,257,58,5,1157,2024,11,5.445116681
28/11/2024,Adult,Urology,14195,5202,1548,1289,22234,2024,11,12.75973734
28/11/2024,Child,Dermatology,1729,1009,442,660,3839,2024,11,28.70539203
28/11/2024,Child,Dental Surgery,180,112,66,60,418,2024,11,30.14354067
28/11/2024,Child,Clinical Immunology,343,198,117,40,698,2024,11,22.49283668
28/11/2024,Child,Clinical (Medical) Genetics,39,4,19,12,74,2024,11,41.89189189
28/11/2024,Child,Cardiology,15,12,2,0,29,2024,11,6.896551724
28/11/2024,Child,Cardio-Thoracic Surgery,39,2,2,0,43,2024,11,4.651162791
28/11/2024,Adult,Vascular Surgery,8622,2215,1049,663,12549,2024,11,13.64252132
28/11/2024,Child,Paed Cardiology,2018,1243,668,62,3990,2024,11,18.29573935
28/11/2024,Child,Developmental Paediatrics,346,256,132,136,870,2024,11,30.8045977
28/11/2024,Child,Paed Endocrinology,519,182,31,8,740,2024,11,5.27027027
28/11/2024,Child,Paediatric Neurosurgery,59,4,0,0,63,2024,11,0
28/11/2024,Child,Paed Haematology,236,42,0,0,278,2024,11,0
28/11/2024,Adult,Small Volume Specialties,456,92,22,7,576,2024,11,5.034722222
28/11/2024,Child,Urology,911,508,255,140,1814,2024,11,21.77508269
28/11/2024,Child,Small Volume Specialties,566,123,30,10,728,2024,11,5.494505495
28/11/2024,Child,Rheumatology,303,142,82,306,833,2024,11,46.57863145
28/11/2024,Child,Plastic Surgery,810,182,71,103,1167,2024,11,14.91002571
28/11/2024,Child,Pain Relief,15,13,2,0,30,2024,11,6.666666667
28/11/2024,Child,Paediatrics,11978,4444,1547,501,18470,2024,11,11.08825122
28/11/2024,Child,Paediatric Urology,1110,655,214,21,2000,2024,11,11.75
28/11/2024,Child,Paediatric Surgery,1397,506,296,65,2264,2024,11,15.94522968
28/11/2024,Child,Paediatric Respiratory Medicine,841,473,170,146,1630,2024,11,19.38650307
28/11/2024,Child,Paediatric Neurology,733,505,273,119,1630,2024,11,24.04907975
28/11/2024,Child,Paediatric Infectious Diseases,33,12,2,2,49,2024,11,8.163265306
28/11/2024,Child,Paediatric ENT,2569,1994,724,968,6255,2024,11,27.05035971
28/11/2024,Child,Paediatric Dermatology,2621,1759,929,765,6074,2024,11,27.8893645
28/11/2024,Child,Paed Orthopaedic,1714,701,569,789,3773,2024,11,35.99257885
28/11/2024,Child,Paed Nephrology,267,145,108,57,577,2024,11,28.59618718
28/11/2024,Child,Paed Metabolic Medicine,34,2,0,0,36,2024,11,0
28/11/2024,Child,Paed Gastro-Enterol,590,127,61,143,921,2024,11,22.14983713
28/11/2024,Adult,Rheumatology,8383,2575,722,583,12262,2024,11,10.64263579
28/11/2024,Adult,Respiratory Medicine,13253,6495,2431,2162,24341,2024,11,18.86939731
28/11/2024,Adult,Radiotherapy,23,0,0,0,23,2024,11,0
28/11/2024,Adult,Gynaecology,23951,4510,777,372,29611,2024,11,3.880314748
28/11/2024,Adult,Geriatric Medicine,3487,406,48,40,3981,2024,11,2.210499874
28/11/2024,Adult,General Surgery,24700,4495,983,110,30287,2024,11,3.60880906
28/11/2024,Adult,General Medicine,7248,2392,562,758,10960,2024,11,12.04379562
28/11/2024,Adult,Gastro-Intestinal Surgery,358,147,4,0,509,2024,11,0.785854617
28/11/2024,Adult,Gastro-Enterology,12599,3762,1149,250,17761,2024,11,7.876808738
28/11/2024,Adult,Endocrinology,9286,3609,1812,4976,19683,2024,11,34.48661281
28/11/2024,Adult,Haematology,6232,2235,901,321,9690,2024,11,12.61093911
28/11/2024,Adult,Diabetes Mellitus,1343,529,142,13,2027,2024,11,7.646768624
28/11/2024,Adult,Clinical Neurophysiology,842,348,150,19,1360,2024,11,12.42647059
28/11/2024,Adult,Clinical Immunology,1681,1034,565,318,3597,2024,11,24.54823464
28/11/2024,Adult,Clinical (Medical) Genetics,887,525,456,703,2571,2024,11,45.07973551
28/11/2024,Adult,Chemical Pathology,61,21,2,0,84,2024,11,2.380952381
28/11/2024,Adult,Cardiology,22871,10011,2628,1786,37296,2024,11,11.83504934
28/11/2024,Adult,Cardio-Thoracic Surgery,363,34,10,7,414,2024,11,4.106280193
28/11/2024,Adult,Breast Surgery,2183,27,0,2,2212,2024,11,0.090415913
28/11/2024,Adult,Dermatology,29363,12256,5578,5187,52384,2024,11,20.55016799
28/11/2024,Adult,Hepato-Biliary Surgery,91,32,2,2,127,2024,11,3.149606299
28/11/2024,Adult,Anaesthetics,60,2,0,0,62,2024,11,0
28/11/2024,Adult,Maxillo-Facial,2120,240,95,80,2535,2024,11,6.903353057
28/11/2024,Adult,Psychiatry,466,74,4,0,543,2024,11,0.73664825
28/11/2024,Adult,Plastic Surgery,7978,1990,954,2333,13255,2024,11,24.79818936
28/11/2024,Adult,Pathology,61,41,30,53,185,2024,11,44.86486486
28/11/2024,Adult,Pain Relief,7210,4043,1837,1490,14580,2024,11,22.81893004
28/11/2024,Adult,Infectious Diseases,973,235,113,188,1509,2024,11,19.94698476
28/11/2024,Adult,Paediatric Neurology,2,4,9,19,35,2024,11,80
28/11/2024,Adult,Paed Cardiology,9,11,0,0,20,2024,11,0
28/11/2024,Adult,Otolaryngology (ENT),20790,7755,3113,2411,34068,2024,11,16.21462956
28/11/2024,Adult,Paediatrics,42,53,34,11,141,2024,11,31.91489362
28/11/2024,Adult,Ophthalmology,17681,6997,4302,5320,34300,2024,11,28.05247813
28/11/2024,Adult,Oncology,621,10,0,0,631,2024,11,0
28/11/2024,Adult,Neurosurgery,4290,2642,1260,2565,10757,2024,11,35.55824115
28/11/2024,Adult,Neurology,11104,5416,2712,2315,21547,2024,11,23.33039402
28/11/2024,Adult,Nephrology,2812,754,191,165,3922,2024,11,9.07700153
28/11/2024,Adult,Microbiology,20,0,0,0,20,2024,11,0
28/11/2024,Adult,Metabolic Medicine,87,28,2,0,117,2024,11,1.709401709
28/11/2024,Adult,Orthopaedics,38498,15150,5274,2820,61741,2024,11,13.10960302
19/12/2024,Child,Otolaryngology (ENT),4222,2716,753,499,8190,2024,12,15.28693529
19/12/2024,Child,Orthopaedics,1312,387,179,350,2227,2024,12,23.75392905
19/12/2024,Child,Ophthalmology,1807,687,384,460,3338,2024,12,25.28460156
19/12/2024,Child,Maxillo-Facial,242,40,10,8,300,2024,12,6
19/12/2024,Child,Immunology,202,93,29,28,352,2024,12,16.19318182
19/12/2024,Child,Haematology,19,2,0,0,20,2024,12,0
19/12/2024,Child,Gynaecology,326,138,67,0,530,2024,12,12.64150943
19/12/2024,Adult,Vascular Surgery,8389,2362,994,594,12340,2024,12,12.86871961
19/12/2024,Child,Developmental Paediatrics,378,221,139,125,863,2024,12,30.59096176
19/12/2024,Child,Dermatology,1670,976,466,641,3754,2024,12,29.48854555
19/12/2024,Child,Dental Surgery,180,123,56,67,426,2024,12,28.87323944
19/12/2024,Child,Clinical Immunology,405,195,120,45,765,2024,12,21.56862745
19/12/2024,Child,Clinical (Medical) Genetics,47,4,18,2,71,2024,12,28.16901408
19/12/2024,Child,Cardiology,13,11,2,0,26,2024,12,7.692307692
19/12/2024,Child,Cardio-Thoracic Surgery,43,0,0,0,43,2024,12,0
19/12/2024,Child,Paed Cardiology,2005,1212,452,21,3689,2024,12,12.82190295
19/12/2024,Child,General Surgery,820,250,49,2,1121,2024,12,4.549509367
19/12/2024,Child,Paed Endocrinology,522,181,31,2,736,2024,12,4.483695652
19/12/2024,Child,Paediatric Neurology,741,478,282,129,1630,2024,12,25.21472393
19/12/2024,Child,Paed Haematology,235,40,2,0,277,2024,12,0.722021661
19/12/2024,Adult,Urology,14029,4956,1473,1138,21596,2024,12,12.09020189
19/12/2024,Child,Small Volume Specialties,570,111,26,8,714,2024,12,4.761904762
19/12/2024,Child,Rheumatology,292,149,66,210,717,2024,12,38.49372385
19/12/2024,Child,Plastic Surgery,813,187,53,88,1141,2024,12,12.35758107
19/12/2024,Child,Pain Relief,24,17,2,0,43,2024,12,4.651162791
19/12/2024,Child,Paediatrics,11840,4262,1623,434,18159,2024,12,11.32771628
19/12/2024,Child,Paediatric Urology,1099,680,110,22,1911,2024,12,6.907378336
19/12/2024,Child,Paed Gastro-Enterol,563,118,57,144,882,2024,12,22.78911565
19/12/2024,Child,Paediatric Surgery,1356,444,186,5,1991,2024,12,9.593169262
19/12/2024,Child,Paediatric Neurosurgery,64,4,0,0,68,2024,12,0
19/12/2024,Child,Paediatric Infectious Diseases,25,7,2,2,36,2024,12,11.11111111
19/12/2024,Child,Paediatric ENT,2525,1983,744,861,6112,2024,12,26.25981675
19/12/2024,Child,Paediatric Dermatology,2608,1764,912,699,5983,2024,12,26.92629116
19/12/2024,Child,Paed Orthopaedic,1657,710,530,725,3622,2024,12,34.64936499
19/12/2024,Child,Paed Nephrology,268,137,99,59,563,2024,12,28.06394316
19/12/2024,Child,Paed Metabolic Medicine,36,2,0,0,38,2024,12,0
19/12/2024,Child,Paediatric Respiratory Medicine,886,488,148,134,1656,2024,12,17.02898551
19/12/2024,Adult,Small Volume Specialties,506,83,13,5,606,2024,12,2.97029703
19/12/2024,Child,Urology,940,521,194,112,1767,2024,12,17.31748727
19/12/2024,Adult,Respiratory Medicine,12960,6560,2351,2022,23894,2024,12,18.30166569
19/12/2024,Adult,Geriatric Medicine,3387,445,44,41,3916,2024,12,2.170582227
19/12/2024,Adult,General Surgery,24085,4103,688,72,28948,2024,12,2.625397264
19/12/2024,Adult,General Medicine,7001,2399,551,771,10722,2024,12,12.32978922
19/12/2024,Adult,Gastro-Intestinal Surgery,329,146,4,0,479,2024,12,0.835073069
19/12/2024,Adult,Gastro-Enterology,12295,3510,1088,249,17142,2024,12,7.799556644
19/12/2024,Adult,Endocrinology,8962,3533,1768,4996,19259,2024,12,35.12124202
19/12/2024,Adult,Diabetes Mellitus,1342,478,104,15,1939,2024,12,6.137184116
19/12/2024,Adult,Gynaecology,23475,4462,677,270,28884,2024,12,3.278631768
19/12/2024,Adult,Dermatology,28356,12276,5426,5027,51085,2024,12,20.46197514
19/12/2024,Adult,Clinical Immunology,1606,1058,537,278,3479,2024,12,23.42627192
19/12/2024,Adult,Clinical (Medical) Genetics,881,561,436,732,2610,2024,12,44.75095785
19/12/2024,Adult,Chemical Pathology,64,19,0,0,83,2024,12,0
19/12/2024,Adult,Cardiology,22803,9819,2335,1591,36548,2024,12,10.74203787
19/12/2024,Adult,Cardio-Thoracic Surgery,345,37,11,7,401,2024,12,4.488778055
19/12/2024,Adult,Breast Surgery,2065,23,2,0,2090,2024,12,0.09569378
19/12/2024,Adult,Anaesthetics,68,3,0,0,71,2024,12,0
19/12/2024,Adult,Clinical Neurophysiology,818,380,156,17,1371,2024,12,12.61852662
19/12/2024,Adult,Haematology,6295,2287,813,302,9698,2024,12,11.49721592
19/12/2024,Adult,Rheumatology,7947,2485,692,541,11665,2024,12,10.57008144
19/12/2024,Adult,Infectious Diseases,864,265,92,195,1416,2024,12,20.26836158
19/12/2024,Adult,Radiotherapy,29,0,0,0,29,2024,12,0
19/12/2024,Adult,Psychiatry,457,75,2,2,536,2024,12,0.746268657
19/12/2024,Adult,Plastic Surgery,7836,2065,815,2120,12836,2024,12,22.86537862
19/12/2024,Adult,Pathology,46,45,27,54,172,2024,12,47.09302326
19/12/2024,Adult,Hepato-Biliary Surgery,87,35,2,0,124,2024,12,1.612903226
19/12/2024,Adult,Paediatrics,44,57,39,9,149,2024,12,32.2147651
19/12/2024,Adult,Paediatric Neurology,4,4,2,23,33,2024,12,75.75757576
19/12/2024,Adult,Otolaryngology (ENT),20441,7315,2853,2260,32868,2024,12,15.55616405
19/12/2024,Adult,Pain Relief,7072,3990,1817,1457,14336,2024,12,22.83761161
19/12/2024,Adult,Ophthalmology,17742,6838,4128,4996,33704,2024,12,27.0709708
19/12/2024,Adult,Oncology,542,9,0,0,551,2024,12,0
19/12/2024,Adult,Neurosurgery,4712,2673,972,2366,10723,2024,12,31.12934813
19/12/2024,Adult,Neurology,10864,5359,2658,2270,21151,2024,12,23.29913479
19/12/2024,Adult,Nephrology,2754,711,154,167,3785,2024,12,8.480845443
19/12/2024,Adult,Metabolic Medicine,89,30,0,0,119,2024,12,0
19/12/2024,Adult,Maxillo-Facial,1947,234,77,45,2303,2024,12,5.297438124
19/12/2024,Adult,Orthopaedics,37294,15106,4882,2482,59764,2024,12,12.32179908
30/01/2025,Child,Paed Cardiology,2062,1251,241,10,3563,2025,1,7.044625316
30/01/2025,Child,Otolaryngology (ENT),4219,2764,792,484,8259,2025,1,15.44981233
30/01/2025,Child,Orthopaedics,1281,465,169,367,2282,2025,1,23.48816827
30/01/2025,Child,Ophthalmology,1840,647,392,433,3312,2025,1,24.90942029
30/01/2025,Child,Maxillo-Facial,285,47,11,8,350,2025,1,5.428571429
30/01/2025,Child,Immunology,208,104,25,31,368,2025,1,15.2173913
30/01/2025,Child,Haematology,27,3,0,0,30,2025,1,0
30/01/2025,Child,Cardio-Thoracic Surgery,41,2,0,0,43,2025,1,0
30/01/2025,Child,General Surgery,775,292,46,3,1116,2025,1,4.390681004
30/01/2025,Child,Developmental Paediatrics,358,204,125,107,794,2025,1,29.21914358
30/01/2025,Child,Dermatology,1702,980,454,626,3762,2025,1,28.70813397
30/01/2025,Child,Dental Surgery,166,132,45,71,414,2025,1,28.01932367
30/01/2025,Child,Clinical Immunology,379,217,121,50,767,2025,1,22.2946545
30/01/2025,Child,Clinical (Medical) Genetics,44,13,14,0,71,2025,1,19.71830986
30/01/2025,Child,Cardiology,11,3,12,0,27,2025,1,44.44444444
30/01/2025,Child,Paed Endocrinology,477,198,35,2,712,2025,1,5.196629213
30/01/2025,Child,Gynaecology,327,133,74,2,536,2025,1,14.17910448
30/01/2025,Child,Paed Gastro-Enterol,609,159,67,144,979,2025,1,21.5526047
30/01/2025,Child,Paediatric Neurosurgery,52,4,0,0,57,2025,1,0
30/01/2025,Child,Paed Metabolic Medicine,39,0,2,0,41,2025,1,4.87804878
30/01/2025,Adult,Vascular Surgery,8032,2749,983,814,12579,2025,1,14.28571429
30/01/2025,Child,Urology,934,588,209,131,1862,2025,1,18.25993555
30/01/2025,Child,Small Volume Specialties,535,98,29,10,672,2025,1,5.803571429
30/01/2025,Child,Rheumatology,279,162,69,197,707,2025,1,37.62376238
30/01/2025,Child,Plastic Surgery,783,219,46,100,1148,2025,1,12.71777003
30/01/2025,Child,Pain Relief,35,12,4,0,52,2025,1,7.692307692
30/01/2025,Child,Paediatrics,11797,4519,1749,390,18456,2025,1,11.58972692
30/01/2025,Child,Paed Haematology,262,52,0,0,314,2025,1,0
30/01/2025,Child,Paediatric Urology,1169,738,172,19,2098,2025,1,9.103908484
30/01/2025,Child,Paediatric Respiratory Medicine,849,515,169,134,1667,2025,1,18.17636473
30/01/2025,Child,Paediatric Neurology,721,451,330,156,1658,2025,1,29.31242461
30/01/2025,Child,Paediatric Infectious Diseases,44,7,2,2,56,2025,1,7.142857143
30/01/2025,Child,Paediatric ENT,2508,2001,858,899,6266,2025,1,28.04021704
30/01/2025,Child,Paediatric Dermatology,2530,1924,951,781,6186,2025,1,27.99870676
30/01/2025,Child,Paed Orthopaedic,1632,797,460,743,3632,2025,1,33.1222467
30/01/2025,Child,Paed Nephrology,283,145,92,74,594,2025,1,27.94612795
30/01/2025,Child,Paediatric Surgery,1242,418,118,2,1780,2025,1,6.741573034
30/01/2025,Adult,Urology,13849,5403,1492,1204,21949,2025,1,12.28301973
30/01/2025,Adult,Small Volume Specialties,554,84,16,2,655,2025,1,2.748091603
30/01/2025,Adult,Rheumatology,7657,2852,691,512,11711,2025,1,10.27239348
30/01/2025,Adult,Gynaecology,23129,5504,635,216,29485,2025,1,2.886213329
30/01/2025,Adult,Geriatric Medicine,3469,526,34,47,4077,2025,1,1.986754967
30/01/2025,Adult,General Surgery,25136,4699,776,96,30707,2025,1,2.839743381
30/01/2025,Adult,General Medicine,6821,2716,644,816,10997,2025,1,13.27634809
30/01/2025,Adult,Gastro-Intestinal Surgery,234,203,0,0,437,2025,1,0
30/01/2025,Adult,Gastro-Enterology,12251,3892,1169,318,17630,2025,1,8.43448667
30/01/2025,Adult,Diabetes Mellitus,1382,542,103,24,2051,2025,1,6.192101414
30/01/2025,Adult,Haematology,6284,2572,845,334,10035,2025,1,11.74887892
30/01/2025,Adult,Dermatology,27021,13237,5548,5059,50864,2025,1,20.85364895
30/01/2025,Adult,Clinical Immunology,1633,1133,594,315,3675,2025,1,24.73469388
30/01/2025,Adult,Clinical (Medical) Genetics,878,596,393,757,2624,2025,1,43.82621951
30/01/2025,Adult,Chemical Pathology,50,32,2,0,84,2025,1,2.380952381
30/01/2025,Adult,Cardiology,22404,10933,2456,1564,37356,2025,1,10.76132348
30/01/2025,Adult,Cardio-Thoracic Surgery,333,47,14,8,403,2025,1,5.459057072
30/01/2025,Adult,Breast Surgery,2434,7,2,0,2443,2025,1,0.081866558
30/01/2025,Adult,Anaesthetics,64,6,0,0,71,2025,1,0
30/01/2025,Adult,Clinical Neurophysiology,822,407,195,18,1441,2025,1,14.7814018
30/01/2025,Adult,Hepato-Biliary Surgery,102,36,7,0,145,2025,1,4.827586207
30/01/2025,Adult,Endocrinology,8552,4057,1771,5208,19589,2025,1,35.62713768
30/01/2025,Adult,Maxillo-Facial,2304,246,97,50,2696,2025,1,5.452522255
30/01/2025,Adult,Infectious Diseases,877,305,106,219,1507,2025,1,21.56602522
30/01/2025,Adult,Radiotherapy,38,0,0,0,38,2025,1,0
30/01/2025,Adult,Psychiatry,473,85,6,2,566,2025,1,1.413427562
30/01/2025,Adult,Plastic Surgery,8067,2293,885,2089,13333,2025,1,22.30555764
30/01/2025,Adult,Pathology,53,51,32,51,187,2025,1,44.38502674
30/01/2025,Adult,Pain Relief,6964,4244,1765,967,13940,2025,1,19.59827834
30/01/2025,Adult,Paediatrics,57,57,50,17,181,2025,1,37.01657459
30/01/2025,Adult,Paediatric Neurology,4,4,4,27,39,2025,1,79.48717949
30/01/2025,Adult,Respiratory Medicine,12623,6906,2649,2234,24411,2025,1,20.00327721
30/01/2025,Adult,Orthopaedics,37214,16573,4891,2630,61309,2025,1,12.26736694
30/01/2025,Adult,Ophthalmology,17211,7476,3977,5120,33784,2025,1,26.92694767
30/01/2025,Adult,Oncology,555,6,0,0,561,2025,1,0
30/01/2025,Adult,Neurosurgery,4615,3099,1095,2368,11177,2025,1,30.98326921
30/01/2025,Adult,Neurology,10865,5884,2758,2448,21956,2025,1,23.71105848
30/01/2025,Adult,Nephrology,2733,804,155,160,3851,2025,1,8.179693586
30/01/2025,Adult,Metabolic Medicine,90,34,2,0,126,2025,1,1.587301587
30/01/2025,Adult,Otolaryngology (ENT),20656,8292,2761,2238,33948,2025,1,14.72546247
27/02/2025,Child,Otolaryngology (ENT),4273,2535,917,495,8219,2025,2,17.17970556
27/02/2025,Child,Orthopaedics,1393,472,176,373,2414,2025,2,22.74233637
27/02/2025,Child,Ophthalmology,1920,642,389,459,3410,2025,2,24.86803519
27/02/2025,Child,Maxillo-Facial,269,48,12,10,338,2025,2,6.50887574
27/02/2025,Child,Immunology,231,93,29,27,380,2025,2,14.73684211
27/02/2025,Child,Haematology,35,2,0,0,37,2025,2,0
27/02/2025,Child,Gynaecology,419,119,72,2,613,2025,2,12.07177814
27/02/2025,Child,General Surgery,761,250,56,1,1068,2025,2,5.337078652
27/02/2025,Child,Clinical Immunology,377,207,135,53,772,2025,2,24.35233161
27/02/2025,Child,Dermatology,1784,989,477,626,3877,2025,2,28.44983234
27/02/2025,Child,Dental Surgery,152,128,48,75,403,2025,2,30.52109181
27/02/2025,Child,Clinical (Medical) Genetics,38,8,26,0,72,2025,2,36.11111111
27/02/2025,Child,Cardiology,14,7,12,0,32,2025,2,37.5
27/02/2025,Child,Cardio-Thoracic Surgery,26,2,2,0,30,2025,2,6.666666667
27/02/2025,Adult,Vascular Surgery,7746,2961,961,775,12443,2025,2,13.95161938
27/02/2025,Child,Paed Cardiology,2217,1250,192,97,3756,2025,2,7.694355698
27/02/2025,Child,Developmental Paediatrics,374,194,103,93,764,2025,2,25.65445026
27/02/2025,Child,Paed Endocrinology,470,201,39,2,712,2025,2,5.758426966
27/02/2025,Child,Urology,974,569,240,142,1925,2025,2,19.84415584
27/02/2025,Child,Paed Haematology,253,51,2,0,306,2025,2,0.653594771
27/02/2025,Adult,Urology,13860,5534,1537,1255,22187,2025,2,12.58394555
27/02/2025,Child,Small Volume Specialties,539,98,29,8,675,2025,2,5.481481481
27/02/2025,Child,Rheumatology,257,109,66,186,618,2025,2,40.77669903
27/02/2025,Child,Plastic Surgery,791,251,57,104,1202,2025,2,13.39434276
27/02/2025,Child,Pain Relief,36,7,2,2,47,2025,2,8.510638298
27/02/2025,Child,Paediatrics,11860,4331,1822,292,18306,2025,2,11.5481263
27/02/2025,Child,Paediatric Urology,1165,723,255,11,2154,2025,2,12.34911792
27/02/2025,Child,Paediatric Surgery,1230,403,74,0,1707,2025,2,4.335090803
27/02/2025,Child,Paediatric Respiratory Medicine,877,490,193,142,1702,2025,2,19.6827262
27/02/2025,Child,Paediatric Neurosurgery,54,2,0,0,56,2025,2,0
27/02/2025,Child,Paediatric Neurology,712,414,354,170,1650,2025,2,31.75757576
27/02/2025,Child,Paediatric Infectious Diseases,42,9,6,2,59,2025,2,13.55932203
27/02/2025,Child,Paediatric ENT,2575,1876,988,890,6329,2025,2,29.67293411
27/02/2025,Child,Paediatric Dermatology,2504,1937,1015,841,6297,2025,2,29.47435287
27/02/2025,Child,Paed Orthopaedic,1626,741,457,715,3539,2025,2,33.11669963
27/02/2025,Child,Paed Nephrology,275,133,84,80,572,2025,2,28.67132867
27/02/2025,Child,Paed Metabolic Medicine,30,2,0,0,32,2025,2,0
27/02/2025,Child,Paed Gastro-Enterol,630,167,66,142,1005,2025,2,20.69651741
27/02/2025,Adult,Small Volume Specialties,494,75,14,2,586,2025,2,2.730375427
27/02/2025,Adult,Anaesthetics,32,2,0,0,34,2025,2,0
27/02/2025,Adult,Respiratory Medicine,12700,6930,2814,2205,24650,2025,2,20.36105477
27/02/2025,Adult,Gynaecology,23617,5492,710,187,30007,2025,2,2.989302496
27/02/2025,Adult,Geriatric Medicine,3462,498,31,22,4013,2025,2,1.3207077
27/02/2025,Adult,General Surgery,26914,4730,864,121,32630,2025,2,3.018694453
27/02/2025,Adult,General Medicine,6901,2812,740,868,11322,2025,2,14.20243773
27/02/2025,Adult,Gastro-Intestinal Surgery,196,172,5,0,373,2025,2,1.340482574
27/02/2025,Adult,Gastro-Enterology,12420,4136,1202,370,18128,2025,2,8.671668138
27/02/2025,Adult,Diabetes Mellitus,1342,517,102,23,1984,2025,2,6.300403226
27/02/2025,Adult,Haematology,6487,2599,897,354,10337,2025,2,12.1021573
27/02/2025,Adult,Dermatology,27342,13450,5803,5242,51838,2025,2,21.30676338
27/02/2025,Adult,Clinical Immunology,1565,1138,647,360,3710,2025,2,27.14285714
27/02/2025,Adult,Clinical (Medical) Genetics,799,634,410,745,2588,2025,2,44.62905719
27/02/2025,Adult,Chemical Pathology,47,43,2,0,92,2025,2,2.173913043
27/02/2025,Adult,Cardiology,23042,11054,2708,1677,38481,2025,2,11.39523401
27/02/2025,Adult,Cardio-Thoracic Surgery,380,47,14,8,449,2025,2,4.899777283
27/02/2025,Adult,Breast Surgery,2498,4,0,0,2502,2025,2,0
27/02/2025,Adult,Rheumatology,7432,2652,780,444,11308,2025,2,10.82419526
27/02/2025,Adult,Clinical Neurophysiology,289,69,0,2,360,2025,2,0.555555556
27/02/2025,Adult,Hepato-Biliary Surgery,84,34,13,0,131,2025,2,9.923664122
27/02/2025,Adult,Endocrinology,8560,4054,1905,5285,19805,2025,2,36.30396365
27/02/2025,Adult,Maxillo-Facial,2172,234,101,109,2615,2025,2,8.030592734
27/02/2025,Adult,Radiotherapy,36,0,0,0,36,2025,2,0
27/02/2025,Adult,Infectious Diseases,899,345,107,236,1587,2025,2,21.61310649
27/02/2025,Adult,Psychiatry,503,83,13,4,602,2025,2,2.823920266
27/02/2025,Adult,Plastic Surgery,8012,2390,928,2058,13387,2025,2,22.30522148
27/02/2025,Adult,Pathology,48,53,33,50,184,2025,2,45.10869565
27/02/2025,Adult,Pain Relief,6865,4204,1864,1012,13946,2025,2,20.62240069
27/02/2025,Adult,Paediatric Neurology,4,4,4,29,41,2025,2,80.48780488
27/02/2025,Adult,Paed Cardiology,4,9,7,2,21,2025,2,42.85714286
27/02/2025,Adult,Paediatrics,58,49,51,11,169,2025,2,36.68639053
27/02/2025,Adult,Orthopaedics,37571,16772,5060,2781,62184,2025,2,12.60935289
27/02/2025,Adult,Ophthalmology,17559,7785,4080,5161,34585,2025,2,26.71967616
27/02/2025,Adult,Oncology,546,10,0,0,556,2025,2,0
27/02/2025,Adult,Neurosurgery,4686,3114,1306,1904,11010,2025,2,29.15531335
27/02/2025,Adult,Neurology,10828,5750,2822,2438,21837,2025,2,24.08755781
27/02/2025,Adult,Nephrology,2714,809,175,170,3867,2025,2,8.921644686
27/02/2025,Adult,Metabolic Medicine,102,23,2,0,127,2025,2,1.57480315
27/02/2025,Adult,Otolaryngology (ENT),20505,8250,2853,2319,33926,2025,2,15.24494488
27/03/2025,Child,Orthopaedics,1357,461,178,369,2366,2025,3,23.1191885
27/03/2025,Child,General Surgery,705,263,45,3,1016,2025,3,4.724409449
27/03/2025,Child,Ophthalmology,1935,626,379,452,3391,2025,3,24.50604541
27/03/2025,Child,Maxillo-Facial,295,39,14,5,354,2025,3,5.367231638
27/03/2025,Child,Immunology,224,95,24,30,373,2025,3,14.4772118
27/03/2025,Child,Haematology,35,2,2,0,38,2025,3,5.263157895
27/03/2025,Child,Gynaecology,387,123,73,5,587,2025,3,13.2879046
27/03/2025,Child,Developmental Paediatrics,333,188,86,87,694,2025,3,24.92795389
27/03/2025,Adult,Urology,14041,5322,1552,1222,22137,2025,3,12.5310566
27/03/2025,Child,Dental Surgery,168,127,52,72,419,2025,3,29.59427208
27/03/2025,Child,Clinical Immunology,399,209,140,59,807,2025,3,24.65923172
27/03/2025,Child,Clinical (Medical) Genetics,36,7,15,0,58,2025,3,25.86206897
